TRAIN EPOCH 1/50, ITER 105/147, LOSS 1.026
TRAIN EPOCH 1/50, ITER 106/147, LOSS 1.021
TRAIN EPOCH 1/50, ITER 107/147, LOSS 1.016
TRAIN EPOCH 1/50, ITER 108/147, LOSS 1.012
TRAIN EPOCH 1/50, ITER 109/147, LOSS 1.007
TRAIN EPOCH 1/50, ITER 110/147, LOSS 1.002
TRAIN EPOCH 1/50, ITER 111/147, LOSS 0.996
TRAIN EPOCH 1/50, ITER 112/147, LOSS 0.992
TRAIN EPOCH 1/50, ITER 113/147, LOSS 0.986
TRAIN EPOCH 1/50, ITER 114/147, LOSS 0.982
TRAIN EPOCH 1/50, ITER 115/147, LOSS 0.977
TRAIN EPOCH 1/50, ITER 116/147, LOSS 0.972
TRAIN EPOCH 1/50, ITER 117/147, LOSS 0.968
TRAIN EPOCH 1/50, ITER 118/147, LOSS 0.964
TRAIN EPOCH 1/50, ITER 119/147, LOSS 0.960
TRAIN EPOCH 1/50, ITER 120/147, LOSS 0.956
TRAIN EPOCH 1/50, ITER 121/147, LOSS 0.951
TRAIN EPOCH 1/50, ITER 122/147, LOSS 0.947
TRAIN EPOCH 1/50, ITER 123/147, LOSS 0.941
TRAIN EPOCH 1/50, ITER 124/147, LOSS 0.937
TRAIN EPOCH 1/50, ITER 125/147, LOSS 0.933
TRAIN EPOCH 1/50, ITER 126/147, LOSS 0.928
TRAIN EPOCH 1/50, ITER 127/147, LOSS 0.925
TRAIN EPOCH 1/50, ITER 128/147, LOSS 0.920
TRAIN EPOCH 1/50, ITER 129/147, LOSS 0.916
TRAIN EPOCH 1/50, ITER 130/147, LOSS 0.912
TRAIN EPOCH 1/50, ITER 131/147, LOSS 0.908
TRAIN EPOCH 1/50, ITER 132/147, LOSS 0.904
TRAIN EPOCH 1/50, ITER 133/147, LOSS 0.901
TRAIN EPOCH 1/50, ITER 134/147, LOSS 0.898
TRAIN EPOCH 1/50, ITER 135/147, LOSS 0.894
TRAIN EPOCH 1/50, ITER 136/147, LOSS 0.891
TRAIN EPOCH 1/50, ITER 137/147, LOSS 0.887
TRAIN EPOCH 1/50, ITER 138/147, LOSS 0.884
TRAIN EPOCH 1/50, ITER 139/147, LOSS 0.880
TRAIN EPOCH 1/50, ITER 140/147, LOSS 0.877
TRAIN EPOCH 1/50, ITER 141/147, LOSS 0.874
TRAIN EPOCH 1/50, ITER 142/147, LOSS 0.870
TRAIN EPOCH 1/50, ITER 143/147, LOSS 0.866
TRAIN EPOCH 1/50, ITER 144/147, LOSS 0.863
TRAIN EPOCH 1/50, ITER 145/147, LOSS 0.860
TRAIN EPOCH 1/50, ITER 146/147, LOSS 0.857
TRAIN EPOCH 1/50, ITER 147/147, LOSS 0.854
TRAIN EPOCH 2/50, ITER 1/147, LOSS 0.451
TRAIN EPOCH 1/50, ITER 1/147, LOSS 1.249
TRAIN EPOCH 1/50, ITER 2/147, LOSS 1.246
TRAIN EPOCH 1/50, ITER 3/147, LOSS 1.247
TRAIN EPOCH 1/50, ITER 4/147, LOSS 1.245
TRAIN EPOCH 1/50, ITER 5/147, LOSS 1.245
TRAIN EPOCH 1/50, ITER 6/147, LOSS 1.244
TRAIN EPOCH 1/50, ITER 7/147, LOSS 1.245
TRAIN EPOCH 1/50, ITER 8/147, LOSS 1.246
TRAIN EPOCH 1/50, ITER 9/147, LOSS 1.245
TRAIN EPOCH 1/50, ITER 10/147, LOSS 1.244
TRAIN EPOCH 1/50, ITER 11/147, LOSS 1.245
TRAIN EPOCH 1/50, ITER 12/147, LOSS 1.245
TRAIN EPOCH 1/50, ITER 13/147, LOSS 1.243
TRAIN EPOCH 1/50, ITER 14/147, LOSS 1.242
TRAIN EPOCH 1/50, ITER 15/147, LOSS 1.243
TRAIN EPOCH 1/50, ITER 16/147, LOSS 1.243
TRAIN EPOCH 1/50, ITER 17/147, LOSS 1.242
TRAIN EPOCH 1/50, ITER 18/147, LOSS 1.242
TRAIN EPOCH 1/50, ITER 19/147, LOSS 1.242
TRAIN EPOCH 1/50, ITER 20/147, LOSS 1.242
TRAIN EPOCH 1/50, ITER 21/147, LOSS 1.240
TRAIN EPOCH 1/50, ITER 22/147, LOSS 1.242
TRAIN EPOCH 1/50, ITER 23/147, LOSS 1.240
TRAIN EPOCH 1/50, ITER 24/147, LOSS 1.238
TRAIN EPOCH 1/50, ITER 25/147, LOSS 1.238
TRAIN EPOCH 1/50, ITER 26/147, LOSS 1.238
TRAIN EPOCH 1/50, ITER 27/147, LOSS 1.238
TRAIN EPOCH 1/50, ITER 28/147, LOSS 1.239
TRAIN EPOCH 1/50, ITER 29/147, LOSS 1.239
TRAIN EPOCH 1/50, ITER 30/147, LOSS 1.240
TRAIN EPOCH 1/50, ITER 31/147, LOSS 1.241
TRAIN EPOCH 1/50, ITER 32/147, LOSS 1.241
TRAIN EPOCH 1/50, ITER 33/147, LOSS 1.240
TRAIN EPOCH 1/50, ITER 34/147, LOSS 1.241
TRAIN EPOCH 1/50, ITER 35/147, LOSS 1.240
TRAIN EPOCH 1/50, ITER 36/147, LOSS 1.241
TRAIN EPOCH 1/50, ITER 37/147, LOSS 1.240
TRAIN EPOCH 1/50, ITER 38/147, LOSS 1.240
TRAIN EPOCH 1/50, ITER 39/147, LOSS 1.239
TRAIN EPOCH 1/50, ITER 40/147, LOSS 1.239
TRAIN EPOCH 1/50, ITER 41/147, LOSS 1.238
TRAIN EPOCH 1/50, ITER 42/147, LOSS 1.237
TRAIN EPOCH 1/50, ITER 43/147, LOSS 1.235
TRAIN EPOCH 1/50, ITER 44/147, LOSS 1.233
TRAIN EPOCH 1/50, ITER 45/147, LOSS 1.232
TRAIN EPOCH 1/50, ITER 46/147, LOSS 1.230
TRAIN EPOCH 1/50, ITER 47/147, LOSS 1.227
TRAIN EPOCH 1/50, ITER 48/147, LOSS 1.225
TRAIN EPOCH 1/50, ITER 49/147, LOSS 1.223
TRAIN EPOCH 1/50, ITER 50/147, LOSS 1.222
TRAIN EPOCH 1/50, ITER 51/147, LOSS 1.219
TRAIN EPOCH 1/50, ITER 52/147, LOSS 1.214
TRAIN EPOCH 1/50, ITER 53/147, LOSS 1.212
TRAIN EPOCH 1/50, ITER 54/147, LOSS 1.211
TRAIN EPOCH 1/50, ITER 55/147, LOSS 1.209
TRAIN EPOCH 1/50, ITER 56/147, LOSS 1.207
TRAIN EPOCH 1/50, ITER 57/147, LOSS 1.206
TRAIN EPOCH 1/50, ITER 58/147, LOSS 1.203
TRAIN EPOCH 1/50, ITER 59/147, LOSS 1.201
TRAIN EPOCH 1/50, ITER 60/147, LOSS 1.198
TRAIN EPOCH 1/50, ITER 61/147, LOSS 1.195
TRAIN EPOCH 1/50, ITER 62/147, LOSS 1.192
